project_id,sprint,velocity,progress,blocked,reopened,scope_change,defects,lead_time,throughput,delay
7,6,53.86,100.0,3,0,8.81,3,7.32,5.0,0
1,5,67.1,75.94,5,0,8.68,3,9.3,20.16,0
32,1,81.02,74.72,2,0,1.87,1,12.38,32.6,0
13,4,51.68,87.8,2,0,2.49,3,6.01,18.28,0
30,6,56.08,82.87,4,0,6.8,4,14.42,28.5,1
23,10,36.8,57.78,1,0,6.23,2,9.37,23.5,0
51,10,34.71,68.17,2,0,18.95,5,1.0,40.81,1
59,4,65.51,100.0,2,0,2.39,7,14.0,12.88,1
56,9,63.52,79.88,1,1,3.48,4,8.63,25.02,0
19,5,34.56,59.9,0,3,7.92,2,7.85,28.1,0
32,8,30.38,72.12,3,0,3.64,5,13.01,42.43,1
30,9,40.27,48.26,5,3,6.34,3,9.6,35.13,0
29,10,47.88,47.14,2,1,4.32,8,6.78,39.54,1
49,5,43.86,89.73,2,1,5.93,4,7.79,26.1,1
45,6,52.41,74.93,2,1,20.71,3,4.85,29.25,0
29,1,63.76,82.78,3,1,3.64,3,10.63,28.96,0
30,11,56.93,92.37,4,1,1.91,3,13.11,31.57,1
16,12,58.04,80.09,0,1,16.47,3,17.32,38.23,1
40,7,13.23,86.0,1,2,5.83,2,3.93,35.87,1
19,4,25.79,78.86,0,1,9.26,2,11.03,47.73,0
18,11,38.05,94.3,3,0,2.07,7,8.44,39.81,1
1,2,40.53,100.0,0,1,8.37,3,11.81,31.03,0
14,5,62.6,77.99,2,1,17.7,2,10.25,22.64,1
51,12,36.82,77.36,6,2,3.03,6,5.12,35.82,1
47,3,60.0,79.8,2,2,2.86,4,8.35,12.55,1
50,6,38.22,73.42,2,1,5.45,5,11.2,23.01,1
2,8,31.99,69.0,0,2,16.43,3,8.92,31.71,1
54,7,32.68,90.73,1,1,4.24,4,2.72,41.63,0
28,3,83.87,69.02,0,0,6.52,2,8.63,27.89,0
49,8,37.89,68.15,3,1,2.98,2,12.74,33.43,1
50,2,60.36,88.48,1,1,2.8,3,13.34,24.78,0
30,10,26.63,89.63,3,1,8.11,3,13.83,51.41,1
38,9,71.28,100.0,2,0,7.62,3,9.62,39.73,0
51,4,55.24,93.29,0,1,4.43,2,7.71,32.43,0
4,1,54.11,87.41,3,0,9.04,3,11.52,37.92,1
1,8,56.21,89.57,2,1,4.74,2,9.37,25.41,1
8,7,57.86,72.78,4,1,6.23,3,4.55,26.22,0
29,11,62.14,83.43,1,0,4.46,4,6.07,39.94,0
55,5,41.01,84.14,0,0,2.62,2,12.43,37.4,0
39,10,40.14,66.87,3,3,8.32,3,9.01,35.89,1
3,5,50.74,74.27,1,1,3.89,1,5.93,17.6,0
32,7,60.27,89.29,1,1,7.98,3,6.76,36.89,0
10,5,49.0,74.72,1,1,4.97,3,11.59,39.08,1
10,8,61.61,84.17,1,2,2.64,1,2.61,37.9,0
19,11,59.27,88.45,2,1,10.91,3,9.71,39.74,1
46,6,46.75,87.75,2,0,9.04,4,11.86,33.65,1
34,5,23.79,100.0,1,1,10.07,1,13.84,45.38,0
33,9,42.45,66.28,1,0,6.3,2,10.12,42.97,0
23,11,76.14,99.64,1,0,7.09,2,2.41,31.85,0
55,2,55.1,82.11,2,0,17.46,2,12.18,19.61,1
28,1,40.41,87.51,2,0,13.26,2,11.52,33.29,1
32,8,53.76,85.45,2,0,6.02,1,15.82,29.45,0
50,12,60.15,84.7,3,0,10.06,1,16.07,41.14,0
7,3,40.41,65.44,7,3,2.72,4,10.21,23.11,1
29,11,68.53,86.96,2,2,3.03,3,6.18,16.28,0
8,12,57.44,53.42,4,3,11.56,2,12.26,10.44,1
1,12,33.5,100.0,3,1,11.27,0,13.9,42.86,1
57,12,62.85,80.73,4,0,2.97,7,10.34,43.54,1
55,7,43.86,92.4,2,1,8.13,2,9.23,50.5,0
3,10,47.31,85.23,2,0,3.01,2,16.62,50.97,1
24,11,34.76,75.55,5,0,8.32,3,6.5,46.59,0
23,8,59.47,66.89,1,2,2.27,2,8.13,38.23,0
59,6,47.77,64.04,3,0,7.77,4,11.79,25.89,1
8,12,60.11,86.69,5,1,0.25,3,8.98,23.9,1
54,10,41.74,85.9,3,1,3.33,5,11.24,30.43,1
57,9,40.02,83.38,1,0,8.4,3,13.95,40.42,0
47,7,38.8,73.23,3,0,18.76,0,5.34,20.14,1
37,10,55.94,81.2,0,1,11.11,3,7.87,19.39,0
3,5,39.79,68.66,3,1,2.13,2,16.53,35.75,1
51,8,46.95,64.79,1,1,6.66,4,10.98,19.99,0
33,2,42.22,70.84,1,0,3.33,3,9.68,13.89,1
28,7,56.6,71.5,1,1,7.23,3,8.14,28.7,0
47,4,23.97,96.96,4,0,7.67,5,13.17,37.94,1
8,9,53.71,54.52,2,1,8.31,6,6.6,22.67,0
34,12,75.97,74.5,1,1,8.61,3,13.72,17.86,1
35,1,68.54,84.49,2,1,2.89,2,8.04,17.8,1
32,7,40.75,100.0,0,1,4.39,2,6.54,31.08,0
24,6,57.42,65.89,4,0,6.38,2,5.24,28.78,0
14,8,54.51,58.26,3,1,7.16,0,9.7,24.3,1
32,5,72.04,85.84,3,2,5.35,1,10.08,26.38,1
56,1,12.35,77.47,5,2,2.39,3,6.29,33.65,1
46,1,66.69,71.69,3,2,4.12,4,7.2,30.39,1
43,9,45.99,81.56,1,0,4.46,3,1.97,23.66,1
16,10,38.85,87.93,3,1,8.33,0,8.46,41.47,1
4,6,38.42,86.06,1,2,4.97,2,19.88,43.01,1
52,10,30.5,79.53,4,0,3.49,5,1.36,21.24,1
37,5,40.79,94.75,3,1,11.89,1,11.35,17.59,1
54,1,33.8,77.96,0,1,6.4,3,11.57,29.27,1
21,6,52.7,75.65,5,1,2.9,1,8.3,34.63,0
14,6,58.85,85.71,3,2,4.41,5,10.56,30.1,1
31,3,46.15,56.09,3,2,5.53,5,7.05,52.05,1
55,8,72.5,84.24,7,1,14.99,4,7.22,31.98,0
48,1,41.77,70.45,1,1,9.93,3,12.38,32.08,1
18,1,45.37,55.05,2,0,5.84,1,1.0,35.69,1
7,6,42.91,81.38,2,2,15.62,5,8.16,31.96,1
10,10,58.98,68.13,4,0,9.99,2,11.31,31.81,0
7,1,60.49,50.78,2,0,15.95,4,9.01,15.56,1
33,6,57.43,61.93,1,0,8.41,7,14.61,26.47,1
23,1,48.14,100.0,2,2,7.67,2,10.42,27.64,1
21,6,29.89,66.65,2,1,4.96,1,10.79,35.57,1
19,3,45.21,79.84,1,0,10.04,3,11.43,43.44,1
48,8,72.17,58.74,1,2,10.37,3,6.27,32.48,1
19,6,65.2,100.0,2,2,4.86,0,11.95,24.49,0
36,11,54.41,76.04,3,0,6.41,2,16.9,15.43,1
29,1,44.23,64.74,1,0,10.07,7,2.34,47.66,1
18,5,49.8,88.28,3,1,8.24,2,6.11,26.18,1
2,8,44.3,100.0,3,1,5.87,1,11.55,39.15,0
1,3,67.9,68.88,1,1,7.66,1,8.93,33.5,0
47,12,37.42,64.44,3,0,14.77,3,9.63,42.11,0
5,6,63.86,100.0,1,2,1.16,1,10.82,13.78,1
20,5,42.06,73.16,4,2,2.47,4,5.0,18.83,1
11,6,69.81,71.45,1,0,9.36,6,6.89,21.79,1
42,10,56.4,42.83,1,0,2.45,4,11.11,51.78,1
2,1,38.76,74.5,2,1,8.15,8,7.71,19.89,1
3,7,45.36,54.66,1,2,12.52,6,4.33,24.93,1
23,9,60.67,66.6,3,0,9.0,2,7.95,26.18,0
55,2,42.51,44.79,2,2,8.47,3,10.88,39.26,1
12,10,50.33,93.53,2,2,4.94,6,16.66,52.94,1
20,5,42.31,53.0,1,0,8.5,4,8.56,39.62,1
5,10,76.39,45.89,0,1,3.27,5,10.57,29.22,1
37,4,78.97,61.38,2,0,13.59,3,5.5,13.52,0
38,6,71.95,93.71,1,1,12.93,3,1.7,38.09,0
30,6,48.13,68.33,2,2,4.8,3,5.5,33.57,1
9,11,43.96,70.33,4,0,2.54,3,9.37,33.1,0
34,2,38.31,82.18,3,0,2.13,3,12.62,32.57,1
53,2,73.04,72.73,0,2,6.8,4,7.18,34.54,1
44,4,63.96,93.57,4,1,5.86,1,9.66,46.79,0
35,1,64.68,71.41,0,3,3.48,2,11.57,13.56,1
52,9,46.25,71.65,7,0,15.46,3,1.03,36.71,0
58,7,23.63,100.0,0,0,3.53,4,13.17,34.01,0
22,12,27.08,75.83,2,0,8.09,3,6.59,34.83,0
44,7,50.86,78.46,4,0,8.34,7,12.54,18.71,1
24,3,42.16,71.84,2,1,11.32,4,12.38,18.92,1
17,11,40.43,38.58,3,0,15.83,1,14.79,27.98,1
10,12,55.18,88.09,4,3,13.38,2,11.05,34.65,0
30,3,65.2,99.91,5,0,10.98,2,11.64,36.89,0
56,1,39.48,93.84,2,1,11.06,1,15.05,35.79,0
59,3,30.42,66.63,3,3,15.53,4,6.23,44.51,1
46,3,39.84,72.4,4,1,13.48,3,10.78,33.59,1
23,4,34.34,80.24,4,1,9.2,5,9.97,26.64,0
32,4,58.89,79.71,3,1,12.3,3,15.7,54.3,1
17,3,49.94,85.21,2,1,9.67,3,7.82,32.86,1
50,10,78.21,78.05,1,1,5.36,0,13.8,33.16,0
51,12,61.02,69.58,2,1,7.5,2,10.03,25.16,1
17,8,77.21,77.05,2,1,1.87,5,7.38,28.9,0
14,8,28.94,89.98,4,2,3.28,2,14.7,29.11,1
9,1,10.0,100.0,0,1,5.83,5,8.76,40.67,1
40,7,53.64,67.52,6,0,9.77,4,6.99,32.66,0
2,11,51.85,78.39,1,1,5.16,2,6.56,35.68,0
45,2,48.16,69.55,2,2,12.41,5,13.89,19.9,1
25,1,51.44,79.61,1,1,3.11,1,11.3,28.0,0
39,3,33.14,89.63,0,1,7.33,2,6.41,47.63,0
9,4,58.45,71.88,1,0,6.6,2,10.7,34.86,0
54,6,61.04,44.31,1,0,2.14,4,10.25,27.37,1
22,10,32.0,90.43,1,0,16.88,7,13.08,28.51,0
43,5,44.7,76.96,3,1,3.46,3,14.88,12.32,0
46,4,45.62,69.87,1,1,5.14,0,6.97,27.61,1
4,8,39.94,66.52,5,1,5.31,4,5.56,41.33,0
26,11,32.58,79.67,4,3,5.56,1,14.38,17.65,1
58,12,50.19,64.56,4,1,7.97,4,10.31,38.55,1
29,4,53.91,66.31,1,1,17.75,1,11.98,39.03,0
45,10,40.85,56.27,3,0,5.65,1,8.65,29.2,1
34,12,33.64,64.76,3,2,7.84,4,8.68,32.3,1
23,2,56.16,84.46,4,1,5.39,4,5.45,43.97,0
37,3,38.49,54.28,0,0,14.79,4,14.0,15.94,1
11,6,45.36,92.28,1,2,6.35,4,10.39,37.08,0
6,8,43.46,57.32,1,1,4.09,1,13.08,19.07,1
18,8,68.69,77.25,0,4,7.35,2,12.15,38.9,0
21,11,39.18,82.27,3,1,5.59,4,8.28,19.52,1
42,9,75.88,87.37,1,2,7.22,5,13.15,42.78,1
36,7,61.28,87.37,3,2,13.84,2,11.75,26.18,1
41,2,77.31,73.74,6,1,9.43,3,12.16,13.81,1
38,8,59.97,72.43,1,1,4.37,3,4.02,27.78,1
34,7,46.68,83.95,1,0,5.83,3,1.65,20.81,0
17,8,36.24,79.17,7,0,0.78,3,3.38,40.36,0
37,12,44.67,69.81,2,0,5.24,3,17.59,44.65,0
25,3,72.31,80.56,1,2,8.19,1,7.95,23.91,1
38,7,49.28,72.49,1,0,8.6,0,5.77,34.28,1
58,10,59.91,65.99,3,0,5.69,6,16.0,34.01,1
12,9,53.1,69.32,3,0,21.56,4,11.91,24.9,1
23,3,53.74,82.3,0,1,7.03,2,6.52,29.21,1
53,10,54.32,61.08,0,1,6.49,0,2.95,25.22,1
42,6,57.43,91.6,2,1,13.74,0,10.36,24.95,1
22,2,37.79,66.64,2,0,9.44,1,7.68,38.58,1
21,2,45.88,41.1,2,1,1.23,3,12.6,30.08,1
27,5,54.64,83.29,1,2,6.42,2,14.77,38.55,1
57,5,52.45,34.48,3,0,2.76,4,13.44,45.48,1
31,7,43.08,59.82,1,1,8.11,1,8.13,32.02,0
6,12,56.25,100.0,2,2,6.72,5,9.61,19.94,1
27,2,38.43,90.9,3,2,8.77,3,14.0,33.9,0
40,11,31.65,89.66,0,2,11.47,1,7.67,33.07,0
34,7,54.42,58.22,2,0,5.86,0,9.29,26.06,0
12,5,32.02,72.2,2,1,3.83,1,18.2,37.42,1
45,6,54.2,93.62,0,0,6.68,4,6.24,26.19,1
57,8,20.68,84.59,1,2,1.88,2,12.81,26.64,0
53,10,39.13,92.04,1,4,10.62,2,10.19,24.07,0
7,12,45.09,100.0,1,1,12.29,7,9.47,31.99,0
10,4,25.9,84.9,2,1,6.64,2,9.86,32.46,1
45,7,44.41,56.54,4,2,0.34,2,2.81,32.97,0
17,6,67.78,83.98,0,1,4.53,2,12.53,37.53,0
26,10,30.95,71.47,3,1,9.66,1,6.73,32.47,1
21,2,44.82,55.64,1,0,21.26,1,10.28,23.5,0
28,8,75.54,88.42,1,1,16.93,4,7.65,30.5,0
58,10,34.07,93.03,0,1,6.67,3,8.68,19.05,1
46,9,70.96,73.59,1,2,1.88,3,7.32,43.35,0
2,5,45.81,79.81,1,2,9.88,3,8.85,13.88,1
54,10,51.53,43.91,1,1,5.8,6,4.66,30.59,1
43,4,69.37,91.86,1,0,5.49,3,18.48,32.59,0
1,6,42.72,86.9,1,0,12.88,6,9.01,40.61,0
51,8,59.47,78.75,2,1,16.47,2,16.87,23.5,0
53,11,63.27,56.21,4,0,4.97,4,8.46,34.56,0
36,3,40.24,50.33,6,0,3.32,2,9.05,12.24,1
51,10,38.58,100.0,1,1,2.73,4,6.07,35.82,0
26,11,46.57,60.01,1,1,6.76,5,13.44,32.21,1
29,11,47.04,77.01,2,2,5.2,6,6.24,22.92,1
21,1,33.82,60.47,1,0,8.86,2,5.99,26.55,0
11,4,40.38,40.67,0,1,7.16,1,10.16,33.34,1
40,4,10.0,81.72,1,1,10.12,1,10.01,30.42,1
11,1,44.99,84.06,2,0,4.06,2,7.07,31.62,1
36,9,63.42,49.97,0,0,4.76,6,11.54,30.19,0
49,3,25.0,91.62,1,0,5.45,1,1.4,30.71,0
59,5,43.05,67.1,2,0,13.06,3,7.48,41.61,1
39,6,86.63,58.76,2,2,3.61,2,4.36,37.55,1
40,8,49.66,57.78,5,0,10.41,2,9.17,32.7,1
35,6,70.35,88.07,0,3,8.2,1,15.53,32.16,0
54,3,34.82,46.14,2,2,10.08,1,1.8,27.4,0
34,6,56.73,56.37,3,4,10.75,2,11.62,46.19,0
55,1,32.27,81.47,1,0,7.77,2,8.25,23.89,0
47,4,56.02,79.48,1,0,18.56,1,7.31,15.37,0
24,6,62.63,59.67,4,1,7.93,3,13.17,19.54,1
54,7,59.07,94.3,1,0,0.84,4,1.88,11.23,0
22,11,44.83,58.3,3,3,8.27,4,6.16,38.76,0
5,11,54.12,71.87,2,0,4.53,3,5.28,15.23,0
56,10,54.27,69.89,4,0,4.81,4,2.98,41.53,1
33,3,59.99,69.94,3,1,8.0,3,11.55,24.68,1
58,9,48.14,72.07,3,1,12.61,4,9.8,14.87,1
36,12,63.97,71.62,6,0,11.71,2,11.8,28.7,1
47,12,71.52,71.44,2,3,11.19,0,12.35,46.63,1
20,7,45.23,72.27,3,0,9.32,2,14.01,26.16,1
19,1,50.7,91.28,0,3,4.26,6,11.39,52.36,1
35,2,36.43,71.51,1,0,2.95,7,8.2,15.65,0
52,1,55.1,85.38,3,2,1.83,2,11.8,32.44,1
43,11,55.2,77.23,3,1,6.22,1,8.84,34.74,0
17,9,50.87,80.49,0,2,3.14,4,13.86,38.4,1
59,9,52.0,86.67,3,2,10.55,3,13.95,39.03,1
45,7,78.83,57.9,2,0,21.78,3,6.51,30.41,1
43,10,10.0,84.41,5,1,3.19,5,3.68,42.16,1
34,3,42.55,71.82,4,1,4.76,4,6.8,23.77,1
9,5,44.84,60.58,2,0,3.12,4,15.43,24.45,0
26,4,71.85,86.64,1,2,1.51,5,18.59,27.59,1
2,7,57.13,68.62,1,1,2.18,4,3.13,27.07,1
53,9,57.5,80.66,1,2,4.91,4,14.07,32.05,1
9,12,68.9,34.31,3,2,3.17,5,6.88,36.47,1
9,2,47.3,85.89,2,1,12.68,3,7.77,28.78,1
40,8,59.78,100.0,0,4,4.34,3,14.97,24.01,1
17,9,42.04,74.89,0,1,23.97,1,11.5,37.41,1
1,10,34.2,71.05,2,1,0.69,4,14.18,35.58,1
25,10,76.91,68.08,1,1,11.63,2,8.4,22.7,0
43,9,55.54,83.33,3,2,3.39,4,14.47,15.58,1
40,10,59.67,70.44,3,0,6.86,3,8.93,38.92,0
42,7,33.8,84.71,0,1,12.37,4,10.13,33.17,1
25,9,57.66,100.0,5,3,4.01,2,12.26,14.74,0
39,9,76.67,87.62,2,1,6.35,1,8.53,36.76,0
35,3,45.84,72.38,1,0,4.2,1,18.09,30.74,0
3,4,31.16,58.27,2,0,5.6,1,6.48,35.92,1
50,2,52.76,68.88,1,1,1.81,3,12.92,27.56,1
37,10,34.46,72.59,3,1,8.94,3,8.18,23.01,1
44,3,26.63,55.22,3,0,8.62,2,13.29,49.76,1
44,11,38.98,91.3,0,0,5.27,2,10.75,40.61,1
51,11,42.61,83.54,4,2,6.05,4,13.26,32.97,1
30,5,35.19,59.27,1,0,12.94,2,6.32,27.06,0
38,5,69.9,48.31,1,0,0.67,6,10.23,44.75,1
34,6,78.34,85.77,0,0,2.95,2,8.85,56.3,1
12,7,59.27,50.35,5,0,1.14,2,7.17,22.86,1
19,7,55.76,76.26,2,0,4.54,3,8.51,30.67,1
37,1,47.87,68.86,0,1,3.81,5,8.78,27.49,0
44,2,36.56,87.0,3,0,12.44,4,10.33,31.51,1
59,12,74.04,87.17,3,0,11.08,3,8.44,53.72,1
59,9,49.06,62.68,3,2,6.25,2,5.84,20.21,1
49,10,43.06,88.32,2,2,19.13,2,13.5,29.09,0
17,2,65.22,70.66,2,1,3.18,4,9.54,15.22,1
10,6,48.9,75.28,1,1,7.45,1,8.41,40.04,0
57,11,64.66,75.59,3,0,16.9,4,9.42,19.77,1
55,11,43.85,100.0,1,0,2.34,3,10.35,21.05,1
49,1,65.26,73.21,3,2,9.64,5,3.79,30.74,0
47,3,64.7,49.92,0,1,11.42,3,1.0,19.76,0
12,2,69.87,64.28,3,0,5.26,1,16.57,32.81,1
16,3,39.36,86.07,0,0,3.58,2,9.45,43.7,0
24,5,48.75,70.74,2,1,0.77,5,10.49,44.61,0
19,11,79.22,75.22,3,1,3.84,4,13.61,37.94,0
8,10,46.3,68.52,1,1,9.62,3,6.35,32.31,1
31,6,62.17,32.75,0,0,4.78,2,5.64,35.69,1
21,9,84.36,63.33,3,1,14.93,4,11.46,10.85,1
17,12,22.26,73.84,3,1,2.79,4,11.37,13.99,1
23,11,45.81,48.46,2,1,2.78,2,8.96,34.25,1
37,10,50.03,57.32,3,2,9.9,2,10.42,16.17,1
54,12,23.02,69.9,2,0,16.76,3,12.31,17.23,1
16,12,43.16,70.03,1,1,8.18,3,1.33,26.21,0
6,4,35.43,80.92,3,1,4.92,5,8.27,40.49,1
8,7,62.87,70.85,4,1,3.5,4,9.59,15.39,1
25,6,24.01,80.36,0,0,5.71,2,1.0,44.27,0
18,2,78.34,64.5,0,0,9.03,3,8.4,20.66,0
25,10,60.35,78.17,2,0,3.1,4,8.74,20.39,1
12,11,34.19,97.07,4,0,8.44,5,3.33,39.12,0
15,11,65.4,79.33,1,1,2.72,0,18.68,23.66,1
59,11,58.95,71.47,4,0,11.17,3,9.66,38.72,1
26,8,49.42,60.86,2,0,8.85,6,18.14,15.82,1
41,7,39.18,76.3,2,0,9.02,3,3.51,32.63,0
45,7,58.21,71.73,2,2,3.05,6,5.54,13.21,1
26,8,51.84,83.43,3,0,6.73,2,3.43,14.77,0
47,12,39.66,47.67,1,0,17.57,3,12.3,34.0,1
32,12,29.85,72.18,2,0,8.06,2,12.07,40.27,1
10,11,37.24,81.29,9,0,16.85,2,12.24,32.55,1
16,1,42.45,76.94,1,2,10.02,4,5.02,34.99,0
7,1,67.44,70.01,1,0,7.3,2,16.27,28.06,1
17,8,62.91,69.8,1,2,2.84,1,16.56,25.59,1
23,4,43.25,58.52,2,2,6.88,4,15.5,26.94,1
26,5,43.83,80.68,1,0,5.18,2,5.9,37.78,0
21,8,64.87,81.37,2,0,14.42,5,16.14,27.02,1
22,5,54.01,53.8,4,1,8.77,2,13.3,27.11,1
58,10,53.8,86.47,1,2,7.05,1,9.34,18.36,1
7,4,39.45,65.18,1,2,6.33,3,5.88,41.59,1
14,12,48.15,69.36,2,3,9.49,4,9.55,34.56,0
15,6,50.06,100.0,2,1,4.07,6,14.89,40.5,1
53,12,48.63,99.03,3,1,8.15,3,12.55,26.83,1
7,5,61.01,53.3,2,2,10.87,3,7.46,42.43,0
9,7,61.48,55.82,1,1,16.81,1,10.18,16.81,1
51,10,36.22,59.24,2,0,11.4,3,5.18,18.7,1
48,7,42.5,98.79,2,1,8.64,2,10.15,26.99,0
8,4,39.69,65.89,1,0,15.99,2,3.07,26.99,1
50,12,70.83,52.89,4,0,1.82,3,7.74,36.14,0
59,5,83.8,93.49,3,0,10.16,4,15.62,34.62,1
23,3,43.05,83.91,3,1,19.94,3,17.64,14.23,1
29,4,47.49,100.0,2,1,6.97,3,8.5,29.18,0
18,4,62.63,83.88,0,0,9.15,3,12.44,42.13,1
31,3,39.39,74.52,2,0,5.76,4,23.78,28.68,1
30,10,62.97,78.79,4,0,1.09,3,18.74,20.19,1
52,5,49.69,68.21,1,1,7.19,2,8.44,20.2,0
39,5,23.84,94.58,2,1,13.1,0,5.21,28.38,0
35,11,30.49,95.37,0,0,9.74,3,10.04,35.11,0
18,7,44.93,51.26,2,2,5.44,3,19.08,49.81,1
59,4,68.34,89.14,4,0,5.04,5,5.79,20.26,0
42,4,36.61,58.93,2,2,13.85,3,1.83,25.52,1
39,9,41.99,100.0,2,0,5.22,3,12.6,44.34,1
17,6,53.17,97.76,1,2,5.06,1,10.88,30.63,0
14,4,24.97,57.93,2,1,8.83,2,10.91,53.11,1
31,2,54.48,78.58,3,1,2.01,1,9.91,30.06,1
24,6,26.84,89.9,4,0,4.72,7,9.46,37.85,0
35,2,58.51,65.64,6,1,3.35,5,5.12,22.6,1
44,5,37.87,54.5,1,1,12.21,5,11.8,5.0,1
45,6,35.87,76.53,0,1,1.07,2,10.15,30.07,1
34,4,54.09,72.61,0,2,4.92,2,18.62,19.51,1
3,3,61.91,61.29,1,2,2.86,2,8.93,18.39,0
37,7,55.64,93.54,0,0,6.38,8,10.55,34.48,0
43,2,53.11,55.67,3,1,26.6,1,3.68,29.26,1
40,11,53.33,73.38,2,3,4.44,0,5.28,32.14,0
26,6,55.73,77.73,1,0,1.84,5,12.73,13.56,0
55,4,56.72,79.63,1,2,3.93,5,18.47,25.02,1
23,6,44.09,91.96,1,2,1.64,1,11.17,44.86,1
44,4,59.82,71.4,0,1,8.8,3,8.91,17.9,1
39,4,38.03,35.95,1,0,2.67,4,2.95,20.37,1
15,4,66.37,69.2,3,1,12.02,3,10.65,39.81,1
56,9,61.74,85.88,3,1,4.04,4,15.37,32.05,0
49,7,82.71,72.84,1,1,3.87,4,7.37,30.34,0
4,3,57.71,72.95,4,1,0.96,4,7.38,32.5,1
29,3,63.64,82.89,3,0,17.95,2,5.85,19.83,0
22,6,26.59,84.87,0,5,7.86,0,13.94,17.45,1
25,6,64.13,48.2,2,1,8.59,3,10.15,14.63,1
13,4,67.65,74.72,3,0,9.74,3,8.56,44.52,0
18,9,72.57,72.07,4,1,10.95,3,12.79,14.33,1
33,4,51.81,76.13,2,3,9.85,2,7.21,30.58,1
16,9,44.87,45.45,3,3,0.86,4,5.11,24.59,1
45,4,33.66,94.85,0,0,17.43,3,11.04,41.21,1
42,2,35.03,75.1,2,1,9.63,2,9.13,30.15,0
44,2,49.62,81.37,1,0,3.05,4,10.27,17.13,1
2,5,23.73,100.0,3,1,6.82,2,15.91,32.74,1
55,4,38.48,81.52,1,1,10.08,2,12.42,33.04,1
35,7,51.34,51.9,4,0,6.9,1,5.26,21.68,0
42,11,51.01,73.7,1,3,8.13,2,9.73,26.92,1
34,5,35.46,85.12,3,2,4.58,4,8.37,39.35,1
30,6,31.49,75.85,5,0,3.94,4,8.61,43.32,1
59,10,33.73,100.0,1,1,8.45,2,5.18,30.39,0
55,4,46.69,62.16,1,2,2.75,6,8.57,43.2,0
13,12,81.95,93.68,0,1,3.21,2,6.97,33.25,0
13,2,65.91,87.59,0,1,12.55,3,8.33,26.43,1
18,10,53.21,76.33,0,2,9.21,3,10.06,31.74,1
32,9,58.31,79.97,2,2,4.87,5,8.66,21.79,1
32,10,65.24,60.33,1,0,4.27,3,3.27,24.9,1
35,7,60.13,70.39,1,2,11.87,3,7.87,39.05,1
59,4,45.38,83.66,1,0,4.39,3,7.55,8.15,1
39,3,37.32,72.76,1,1,6.88,1,12.6,25.83,1
46,10,48.12,75.9,6,2,3.3,1,11.29,30.49,1
52,3,65.06,89.89,2,1,11.71,1,12.77,38.42,0
29,9,45.94,46.39,3,3,8.66,4,11.03,27.38,1
49,5,33.43,80.54,3,1,8.95,1,10.36,37.63,1
29,3,24.15,100.0,3,1,5.74,2,9.85,31.7,1
53,5,48.18,69.35,4,3,3.47,2,14.47,16.89,1
44,2,34.62,56.34,1,0,5.15,8,15.75,24.91,1
57,11,43.45,69.16,4,0,6.0,4,11.61,29.23,1
16,4,71.84,52.24,2,0,2.27,3,12.3,32.7,0
56,10,49.19,78.39,2,0,8.31,1,5.35,25.79,0
44,2,38.74,73.89,3,2,6.64,0,8.84,23.01,1
47,2,54.63,79.78,0,2,1.42,2,9.39,35.73,1
57,12,78.81,73.03,0,1,2.16,8,7.93,27.12,0
10,8,48.19,77.94,4,1,8.3,1,17.08,33.11,1
30,1,14.67,81.76,2,0,6.65,4,10.91,35.45,0
25,7,59.75,57.04,6,1,6.9,1,9.29,44.05,0
39,5,55.2,80.19,1,3,7.29,1,4.65,34.24,1
20,11,51.35,96.72,0,0,15.95,3,12.79,35.96,0
5,8,46.71,60.57,3,1,3.45,2,12.03,34.18,1
1,1,37.89,79.62,2,0,1.54,2,7.18,30.86,0
30,11,72.72,94.42,5,0,12.62,3,7.94,18.26,1
49,7,22.43,57.67,7,2,13.29,4,7.64,25.92,1
3,5,45.37,86.97,2,0,8.83,3,11.04,17.49,1
45,4,45.01,71.67,1,2,10.57,5,8.36,21.28,1
14,7,62.8,90.17,3,0,7.19,1,5.63,25.34,1
56,10,68.53,62.63,3,0,6.27,4,17.57,36.94,0
30,2,46.6,74.86,4,0,18.92,3,10.87,26.15,0
50,12,52.89,52.22,2,2,1.59,2,4.89,21.54,1
4,1,54.17,81.56,1,1,6.17,0,4.92,25.68,1
18,1,65.8,81.73,4,1,7.4,4,12.94,42.95,1
37,11,65.49,83.11,4,0,5.62,3,5.78,17.39,0
25,12,41.92,82.37,2,2,2.85,3,7.33,34.93,0
48,1,56.57,73.63,2,1,12.24,6,4.89,35.54,0
1,12,55.75,52.84,5,2,4.52,1,7.13,39.42,0
53,5,48.26,89.88,4,0,4.69,2,12.91,22.34,0
46,10,55.61,74.42,3,1,2.57,2,9.91,20.58,1
15,7,50.3,80.9,1,0,6.0,3,7.45,20.15,0
9,2,52.37,72.22,5,1,11.07,0,3.52,34.7,1
15,10,29.66,100.0,2,0,4.88,3,5.21,30.34,1
49,8,36.23,66.49,0,3,17.61,3,7.97,19.63,1
57,4,62.27,65.91,2,1,2.52,4,10.07,18.95,1
24,12,31.84,51.58,3,1,17.99,1,11.86,23.12,1
4,3,57.05,76.69,4,2,23.27,4,5.18,24.54,0
12,10,48.78,100.0,3,2,5.57,3,11.54,22.55,0
59,11,65.46,76.88,1,1,1.39,5,11.11,29.56,0
